"","Sample.tag.","Subspp.Prov.ID","STATE","Subspecies","subsppcyt","x","y","size_t","growth","census","surv","growth_std"
"1339",405,"CAV-3-3","CA","V","V4n",14,4,0.180970225875,0.165045171015,3,1,0.0135282927061475
"1340",406,"ORT-1-1","OR","T","T2n",13,4,0.57078368425,0.529361129575,3,1,0.043390256522541
"1341",407,"ORV-2-4","OR","V","V2n",12,4,0.118680875575,0.0932361677,3,1,0.00764230882786885
"1342",408,"ORT-3-4","OR","T","T2n",11,4,0.24044331375,0.2337380324325,3,1,0.019158855117418
"1343",409,"NVT-2-7","NV","T","T2n",10,4,0.2828394505,0.183254456825,3,1,0.0150208571168033
"1344",410,"IDW-3-4","ID","W","W4n",9,4,0.2157406022,0.172073675725,3,1,0.0141043996495902
"1345",411,"COT-1-9","CO","T","T2n",8,4,0.93418317575,0.8555099275,3,1,0.0701237645491803
"1346",412,"IDT-2-5","ID","T","T2n",7,4,0.2887346435,0.2625318023,3,1,0.0215190001885246
"1347",413,"UTV-1-7","UT","V","V2n",6,4,0.113692558325,0.1055794359275,3,1,0.00865405212520492
"1348",414,"AZT-1-4","AZ","T","T4n",5,4,0.56819766275,0.547977259785,3,1,0.0449161688348361
"1349",415,"WAT-1-10","WA","T","T2n",4,4,0.132224423925,0.088591934225,3,1,0.00726163395286885
"1350",416,"CAT-2-8","CA","T","T2n",3,4,0.420809406,0.386802647275,3,1,0.031705135022541
"1351",417,"COW-1-7","CO","W","W4n",2,4,0.42365829925,0.406466134515,3,1,0.0333168962717213
"1352",418,"IDT-2-6","ID","T","T2n",1,4,0.3079274765,0.29758595667,3,1,0.0243922915303279
"1353",419,"UTT-1-8","UT","T","T2n",1,2.5,0.39048251625,0.359622578425,3,1,0.0294772605266393
"1354",420,"UTT-3-6","UT","T","T2n",2,2.5,0.2320394848,0.223226301625,3,1,0.0182972378381148
"1355",421,"WAT-2-10","WA","T","T4n",3,2.5,0.77995295125,0.74583090245,3,1,0.0611336805286885
"1356",422,"WAT-1-9","WA","T","T2n",4,2.5,0.73763883625,0.68162675775,3,1,0.0558710457172131
"1357",423,"MTW-3-1","MT","W","W4n",5,2.5,0.092490472375,0.08729364541,3,1,0.00715521683688525
"1358",424,"UTT-1-7","UT","T","T2n",6,2.5,0.4800362875,0.447094385525,3,1,0.0366470807807377
"1359",425,"IDW-3-9","ID","W","W4n",7,2.5,0.01123394263,0.008929258426,3,1,0.000731906428360656
"1360",426,"UTW-1-4","UT","W","W4n",8,2.5,0.3739881705,0.3524724757925,3,1,0.0288911865403689
"1361",427,"AZT-1-6","AZ","T","T4n",9,2.5,0.132524549075,0.08621769075,3,1,0.00706702383196721
"1362",428,"WYW-2-2","WY","W","W4n",10,2.5,0.1277674213,0.11373205767,3,1,0.00932229980901639
"1363",429,"IDV-2-3","ID","V","V2n",11,2.5,0.3021419915,0.27619922705,3,1,0.0226392809057377
"1364",430,"MTW-2-5","MT","W","W4n",12,2.5,0.06141743265,0.052947422395,3,1,0.00433995265532787
"1365",431,"NVV-2-10","NV","V","V2n",13,2.5,0.205114778075,0.1870835745775,3,1,0.0153347192276639
"1366",432,"NMT-2-8","NM","T","T4n",14,2.5,0.358210776,0.33749838821,3,1,0.0276638023122951
"1367",433,"NVV-2-5","NV","V","V2n",15,2.5,0.187727367125,0.17154392161,3,1,0.0140609771811475
"1368",434,"COT-1-10","CO","T","T2n",16,2.5,0.49776811825,0.471233912025,3,1,0.0386257304938525
"1369",435,"IDV-3-5","ID","V","V2n",17,2.5,0.073478490675,0.0639571307325,3,1,0.00524238776495902
"1370",436,"MTW-2-4","MT","W","W4n",18,2.5,0.09386419115,0.0904197213175,3,1,0.0074114525670082
"1371",437,"COW-2-5","CO","V","V4n",19,2.5,0.039713563875,0.030600798425,3,1,0.00250826216598361
"1372",438,"CAV-3-1","CA","V","V4n",20,2.5,NA,NA,3,0,NA
"1373",439,"UTV-2-6","UT","W","W4n",21,2.5,0.1139002931,0.1060023890675,3,1,0.00868872041536885
"1374",440,"IDT-2-7","ID","T","T2n",22,2.5,0.51302638125,0.5045522827375,3,1,0.0413567444866803
"1375",441,"NMT-1-10","NM","T","T4n",23,2.5,0.37805531625,0.37626610697725,3,1,0.0308414841784631
"1376",442,"UTT-2-8","UT","T","T2n",24,2.5,0.381712494,0.3614291579175,3,1,0.0296253408129098
"1377",443,"UTV-1-4","UT","V","V2n",25,2.5,0.112690235375,0.0992486970525,3,1,0.00813513910266393
"1378",444,"MTV-1-8","MT","V","V2n",26,2.5,0.0212178308825,0.0148850940725,3,1,0.00122008967807377
"1379",445,"MTW-3-5","MT","W","W4n",26,1,0.03515734515,0.03448068798025,3,1,0.00282628590002049
"1380",446,"COW-2-6","CO","V","V4n",25,1,0.0122139514625,0.008656427125,3,1,0.000709543206967213
"1381",447,"IDW-2-6","ID","W","W4n",24,1,0.0159536881725,0.0153231396345,3,1,0.0012559950520082
"1382",448,"MTW-1-5","MT","W","W4n",23,1,0.170750992525,0.16956507082925,3,1,0.0138987762974795
"1383",449,"IDT-1-10","ID","T","T2n",22,1,0.5718118565,0.567158851265,3,1,0.0464884304315574
"1384",450,"IDT-2-3","ID","T","T2n",21,1,0.25795606825,0.2444458021425,3,1,0.0200365411592213
"1385",451,"ORT-1-8","OR","T","T2n",20,1,0.154742857425,0.14433698364,3,1,0.0118309002983607
"1386",452,"UTW-2-1","UT","W","W4n",19,1,0.1091489798,0.1035187701275,3,1,0.00848514509241803
"1387",453,"CAV-1-4","CA","AR","AR",18,1,0.3299798295,0.3102370496725,3,1,0.0254292663665984
"1388",454,"ORV-1-3","OR","V","V4n",17,1,0.091412610575,0.07936649713,3,1,0.00650545058442623
"1389",455,"WAT-2-6","WA","T","T4n",16,1,0.6349817105,0.6136237059425,3,1,0.0502970250772541
"1390",456,"ORT-1-2","OR","T","T2n",15,1,0.126887733475,0.12491470186675,3,1,0.0102389099890779
"1391",457,"UTW-2-3","UT","W","W4n",14,1,0.242121011675,0.2331504816225,3,1,0.019110695214959
"1392",458,"CAW-3-7","CA","V","V2n",13,1,0.33683430775,0.289606402125,3,1,0.023738229682377
"1393",459,"UTW-1-9","UT","W","W4n",12,1,0.202960863425,0.1974511608475,3,1,0.0161845213809426
"1394",460,"CAV-2-2","CA","V","V2n",11,1,0.1647096816,0.153561467065,3,1,0.0125870054971311
"1395",461,"IDT-3-10","ID","T","T2n",10,1,0.182463379725,0.1759596807925,3,1,0.014422924655123
"1396",462,"MTV-1-9","MT","T","T2n",9,1,0.097347739875,0.087891053385,3,1,0.00720418470368852
"1397",463,"UTV-1-8","UT","V","V2n",8,1,0.209612296275,0.168441657,3,1,0.0138066931967213
"1398",464,"NVV-1-8","NV","V","V2n",7,1,0.074517392325,0.051262567845,3,1,0.00420184982336065
"1399",465,"NVV-1-9","NV","V","V2n",6,1,0.19612907015,0.159018639375,3,1,0.0130343147028689
"1400",466,"UTW-2-5","UT","W","W4n",5,1,0.237472988675,0.2156731945075,3,1,0.0176781306973361
"1401",467,"IDW-3-8","ID","W","W4n",4,1,0.30238535175,0.283677019005,3,1,0.023252214672541
"1402",468,"CAV-2-7","CA","V","V2n",3,1,0.156580037775,0.12895814985,3,1,0.0105703401516393
"1403",469,"NVV-3-10","NV","V","V4n",2,1,0.11147485685,0.0984123622575,3,1,0.00806658707028688
"1404",470,"UTT-2-1","UT","T","T2n",1,1,0.8322538775,0.797418383375,3,1,0.0653621625717213
